Points
[[-8.649369, 41.1543], [-8.650152, 41.154219], [-8.650332, 41.153958], [-8.650728, 41.1534], [-8.651961, 41.152419], [-8.656245, 41.1516], [-8.656515, 41.151123], [-8.655264, 41.149656], [-8.654031, 41.148819], [-8.654157, 41.14845], [-8.652195, 41.148171], [-8.647092, 41.14845], [-8.64441, 41.148261], [-8.641053, 41.148315], [-8.638929, 41.148441], [-8.634609, 41.147748], [-8.633637, 41.147325], [-8.633277, 41.147163], [-8.631981, 41.146443], [-8.631954, 41.146389], [-8.629056, 41.144778], [-8.626914, 41.144697], [-8.622909, 41.144085], [-8.620893, 41.14305], [-8.617302, 41.140854], [-8.615664, 41.140647], [-8.613126, 41.141718], [-8.61039, 41.140944], [-8.610579, 41.140728], [-8.610588, 41.140737]]
[[-8.615178, 41.142753], [-8.616978, 41.142663], [-8.616582, 41.144445], [-8.616339, 41.145129], [-8.615367, 41.146173], [-8.615115, 41.147028], [-8.616411, 41.147208], [-8.617968, 41.147586], [-8.619579, 41.148441], [-8.622864, 41.147892], [-8.625816, 41.150322], [-8.626734, 41.154597], [-8.62776, 41.156199], [-8.628012, 41.157585], [-8.628183, 41.158377], [-8.628174, 41.161356], [-8.627436, 41.163552], [-8.628984, 41.164974], [-8.6319, 41.164596], [-8.6337, 41.163732], [-8.635806, 41.164155], [-8.638767, 41.164857], [-8.640801, 41.164911], [-8.645175, 41.165595], [-8.647947, 41.166126], [-8.649513, 41.166378], [-8.648343, 41.166909], [-8.64729, 41.166657], [-8.646894, 41.167314], [-8.646786, 41.167296]]
[[-8.625141, 41.156343], [-8.622477, 41.155839], [-8.621829, 41.151339], [-8.622639, 41.149404], [-8.620992, 41.149629], [-8.620983, 41.150088], [-8.621073, 41.150457], [-8.620803, 41.152482], [-8.620884, 41.155452], [-8.620677, 41.15556], [-8.618643, 41.155182], [-8.613927, 41.154291], [-8.611956, 41.15538], [-8.609148, 41.157396], [-8.607465, 41.161032], [-8.606439, 41.167467], [-8.59824, 41.171355], [-8.594559, 41.173533], [-8.594424, 41.186574], [-8.590707, 41.194656], [-8.590356, 41.198103], [-8.599491, 41.198508], [-8.617995, 41.202774], [-8.629389, 41.207238], [-8.647452, 41.203314], [-8.651682, 41.209209], [-8.660781, 41.221782], [-8.667342, 41.228055], [-8.667927, 41.236947], [-8.670249, 41.237568]]
[[-8.574732, 41.142672], [-8.575569, 41.143041], [-8.575515, 41.14368], [-8.573409, 41.144049], [-8.577801, 41.144967], [-8.579088, 41.146227], [-8.582562, 41.144985], [-8.585361, 41.146794], [-8.586711, 41.147226], [-8.58609, 41.148261], [-8.587152, 41.149152], [-8.588457, 41.149512], [-8.592174, 41.150511], [-8.593254, 41.150763], [-8.59329, 41.150754], [-8.593335, 41.150781], [-8.596323, 41.14962], [-8.598501, 41.148351], [-8.600409, 41.148702], [-8.603055, 41.149269], [-8.603982, 41.149422], [-8.606106, 41.149926], [-8.607438, 41.149467], [-8.608248, 41.148009], [-8.60877, 41.147469], [-8.609067, 41.147532], [-8.609769, 41.147703], [-8.611227, 41.147532], [-8.610957, 41.147433], [-8.611074, 41.147532]]
[[-8.585667, 41.148504], [-8.585721, 41.148684], [-8.586324, 41.14899], [-8.586351, 41.147919], [-8.584803, 41.14665], [-8.57961, 41.145507], [-8.579988, 41.147397], [-8.5824, 41.154264], [-8.581995, 41.159781], [-8.582499, 41.165523], [-8.590896, 41.169465], [-8.596314, 41.171976], [-8.60274, 41.171733], [-8.605611, 41.1732], [-8.605719, 41.173488], [-8.605719, 41.173488], [-8.602443, 41.173713], [-8.599896, 41.174991], [-8.599491, 41.177358], [-8.598402, 41.179635], [-8.597475, 41.181642], [-8.597457, 41.181714], [-8.597457, 41.181759], [-8.598879, 41.182749], [-8.600292, 41.183316], [-8.601705, 41.183577], [-8.601975, 41.183577], [-8.603181, 41.183649], [-8.601426, 41.182929], [-8.601327, 41.181822]]
[[-8.585658, 41.148513], [-8.585739, 41.148648], [-8.586153, 41.148981], [-8.587035, 41.147532], [-8.584425, 41.146515], [-8.583057, 41.145228], [-8.579565, 41.145723], [-8.579898, 41.147577], [-8.580978, 41.15277], [-8.582706, 41.158035], [-8.581518, 41.163894], [-8.586702, 41.167044], [-8.591409, 41.169735], [-8.594451, 41.173623], [-8.592912, 41.180544], [-8.593371, 41.183712], [-8.594235, 41.189823], [-8.590293, 41.194728], [-8.585964, 41.197869], [-8.579241, 41.199012], [-8.566767, 41.200542], [-8.556633, 41.200938], [-8.553312, 41.201496], [-8.548758, 41.204304], [-8.542818, 41.205681], [-8.539614, 41.206203], [-8.535717, 41.206869], [-8.533503, 41.206959], [-8.533494, 41.206932], [-8.533476, 41.206932]]
[[-8.598699, 41.184342], [-8.601057, 41.184675], [-8.602155, 41.183613], [-8.604747, 41.18418], [-8.609589, 41.183991], [-8.609895, 41.180967], [-8.611515, 41.181318], [-8.611749, 41.182056], [-8.612172, 41.182047], [-8.613702, 41.181435], [-8.613261, 41.181372], [-8.611065, 41.181354], [-8.609355, 41.180238], [-8.609256, 41.177349], [-8.608095, 41.176539], [-8.606907, 41.175], [-8.60544, 41.171823], [-8.601867, 41.171193], [-8.594352, 41.171481], [-8.588376, 41.167764], [-8.582184, 41.164731], [-8.58258, 41.158827], [-8.581239, 41.152662], [-8.580564, 41.14728], [-8.58105, 41.141673], [-8.582139, 41.135598], [-8.588781, 41.132124], [-8.594874, 41.128038], [-8.602794, 41.127075], [-8.604342, 41.125095]]
[[-8.660412, 41.150106], [-8.660421, 41.150124], [-8.660583, 41.150448], [-8.658684, 41.150736], [-8.658108, 41.150817], [-8.65656, 41.151357], [-8.653905, 41.152113], [-8.650404, 41.153616], [-8.649999, 41.153814], [-8.64801, 41.154147], [-8.645292, 41.154336], [-8.640378, 41.153454], [-8.638929, 41.153121], [-8.638533, 41.153616], [-8.637903, 41.154903], [-8.63712, 41.15646], [-8.636004, 41.157855], [-8.634852, 41.15763], [-8.634825, 41.15763], [-8.633763, 41.157459], [-8.63199, 41.157198], [-8.631144, 41.156766], [-8.630136, 41.15727], [-8.630091, 41.15727], [-8.628858, 41.156946], [-8.628642, 41.157009], [-8.627895, 41.157576], [-8.627859, 41.157585], [-8.625825, 41.157324], [-8.625825, 41.157378]]
[[-8.621055, 41.160825], [-8.621595, 41.16024], [-8.620731, 41.162094], [-8.620749, 41.162427], [-8.620722, 41.162589], [-8.620659, 41.163633], [-8.620533, 41.164623], [-8.62038, 41.165766], [-8.620101, 41.167395], [-8.619615, 41.168187], [-8.618985, 41.169186], [-8.61921, 41.171004], [-8.618913, 41.171553], [-8.616411, 41.171859], [-8.616429, 41.173785], [-8.614251, 41.174136], [-8.613504, 41.174244], [-8.613693, 41.175396], [-8.613855, 41.176386], [-8.612487, 41.176611], [-8.609319, 41.177277], [-8.609238, 41.177781], [-8.609265, 41.178951], [-8.609364, 41.181561], [-8.609436, 41.182236], [-8.609436, 41.182677], [-8.609454, 41.184027], [-8.608644, 41.184594], [-8.605908, 41.184324], [-8.603928, 41.182776]]
[[-8.585649, 41.14854], [-8.585712, 41.148891], [-8.586396, 41.148927], [-8.586396, 41.148927], [-8.586234, 41.148009], [-8.587197, 41.147307], [-8.585478, 41.146704], [-8.583966, 41.146011], [-8.583966, 41.146011], [-8.582868, 41.145057], [-8.580672, 41.145048], [-8.579349, 41.145777], [-8.579106, 41.146245], [-8.579106, 41.146245], [-8.579367, 41.147748], [-8.578179, 41.149341], [-8.576055, 41.150646], [-8.574579, 41.151987], [-8.574579, 41.151987], [-8.572626, 41.153454], [-8.571987, 41.155245], [-8.570349, 41.156397], [-8.570808, 41.157], [-8.570808, 41.157], [-8.571897, 41.156397], [-8.572014, 41.157945], [-8.571456, 41.159241], [-8.571447, 41.159259], [-8.571447, 41.159259], [-8.571465, 41.159187]]
[[-8.600112, 41.182722], [-8.600103, 41.182695], [-8.600256, 41.182713], [-8.598483, 41.182362], [-8.598348, 41.182281], [-8.598357, 41.182317], [-8.596521, 41.181966], [-8.591013, 41.179977], [-8.589051, 41.179635], [-8.584524, 41.181165], [-8.580483, 41.180535], [-8.574111, 41.180004], [-8.570988, 41.179635], [-8.567388, 41.176863], [-8.566839, 41.175063], [-8.568072, 41.173533], [-8.570862, 41.168439], [-8.566299, 41.166], [-8.562654, 41.161122], [-8.561952, 41.15781], [-8.554905, 41.15511], [-8.547777, 41.148045], [-8.541648, 41.140791], [-8.537913, 41.135427], [-8.535465, 41.136192], [-8.534043, 41.135319], [-8.529777, 41.136489], [-8.529786, 41.137704], [-8.529768, 41.137569], [-8.529696, 41.137488]]
[[-8.613162, 41.154462], [-8.613162, 41.154462], [-8.613171, 41.153823], [-8.613171, 41.153823], [-8.612073, 41.15376], [-8.612073, 41.15376], [-8.611956, 41.155038], [-8.611956, 41.155038], [-8.611902, 41.156037], [-8.611902, 41.156037], [-8.611398, 41.157117], [-8.611398, 41.157117], [-8.609841, 41.157369], [-8.609841, 41.157369], [-8.608851, 41.158044], [-8.608851, 41.158044], [-8.608851, 41.158044], [-8.608383, 41.159295], [-8.608383, 41.159295], [-8.608086, 41.159781], [-8.608086, 41.159781], [-8.607762, 41.160546], [-8.607762, 41.160546], [-8.607564, 41.160807], [-8.607564, 41.160807], [-8.607519, 41.160807], [-8.607519, 41.160807], [-8.607492, 41.160798], [-8.607492, 41.160798], [-8.607492, 41.160798]]
[[-8.607438, 41.133267], [-8.606052, 41.129325], [-8.605602, 41.128236], [-8.605683, 41.126967], [-8.605845, 41.125293], [-8.605953, 41.124888], [-8.605827, 41.124735], [-8.605503, 41.124213], [-8.605737, 41.124555], [-8.605764, 41.124708], [-8.605791, 41.12478], [-8.6058, 41.124816], [-8.605773, 41.124771], [-8.605755, 41.124744], [-8.605683, 41.124735], [-8.60571, 41.124726], [-8.605782, 41.124771], [-8.605755, 41.124726], [-8.605836, 41.124636], [-8.605818, 41.12469], [-8.605818, 41.124699], [-8.605818, 41.124753], [-8.605755, 41.124672], [-8.605773, 41.124762], [-8.605512, 41.125797], [-8.605791, 41.128695], [-8.606196, 41.130018], [-8.606646, 41.131224], [-8.607168, 41.133105], [-8.607123, 41.132781]]
[[-8.584335, 41.16312], [-8.584335, 41.16312], [-8.584749, 41.162949], [-8.584749, 41.162949], [-8.585568, 41.162796], [-8.585568, 41.162796], [-8.585568, 41.162796], [-8.58537, 41.161239], [-8.58537, 41.161239], [-8.583255, 41.160213], [-8.583255, 41.160213], [-8.583255, 41.160213], [-8.582742, 41.159367], [-8.582742, 41.159367], [-8.582535, 41.158764], [-8.582535, 41.158764], [-8.582535, 41.158764], [-8.581662, 41.159313], [-8.581662, 41.159313], [-8.580627, 41.159349], [-8.580627, 41.159349], [-8.580627, 41.159349], [-8.578944, 41.159367], [-8.578944, 41.159367], [-8.578449, 41.160177], [-8.578449, 41.160177], [-8.578449, 41.160177], [-8.578584, 41.160312], [-8.578584, 41.160312], [-8.578584, 41.160312]]
[[-8.600085, 41.182686], [-8.599608, 41.182623], [-8.597466, 41.181651], [-8.599293, 41.177943], [-8.600166, 41.175378], [-8.599905, 41.174865], [-8.603433, 41.173722], [-8.605422, 41.173704], [-8.605431, 41.173704], [-8.605728, 41.173236], [-8.604081, 41.171292], [-8.599554, 41.171121], [-8.593353, 41.170878], [-8.588187, 41.167701], [-8.581959, 41.164389], [-8.582607, 41.15889], [-8.582139, 41.1534], [-8.582526, 41.152284], [-8.5824, 41.151366], [-8.583885, 41.149881], [-8.584317, 41.148342], [-8.584929, 41.147109], [-8.585064, 41.146821], [-8.585073, 41.146776], [-8.586846, 41.147181], [-8.586198, 41.148027], [-8.586009, 41.148792], [-8.585622, 41.148774], [-8.585667, 41.148756], [-8.585685, 41.148702]]
[[-8.628291, 41.157522], [-8.628219, 41.15754], [-8.628255, 41.158386], [-8.629506, 41.158773], [-8.630271, 41.158017], [-8.6301, 41.157405], [-8.629362, 41.157009], [-8.628066, 41.156433], [-8.627562, 41.155848], [-8.626977, 41.155038], [-8.626887, 41.154759], [-8.626869, 41.154786], [-8.626725, 41.154408], [-8.626221, 41.152878], [-8.62623, 41.152833], [-8.62623, 41.152842], [-8.626176, 41.152662], [-8.625915, 41.150781], [-8.625555, 41.149026], [-8.625546, 41.148927], [-8.62551, 41.148756], [-8.623611, 41.147991], [-8.622, 41.147604], [-8.620506, 41.147343], [-8.620146, 41.146281], [-8.618985, 41.146209], [-8.61768, 41.146344], [-8.61732, 41.145129], [-8.616249, 41.145156], [-8.615484, 41.145471]]
[[-8.610894, 41.145552], [-8.610894, 41.145552], [-8.610894, 41.145588], [-8.610894, 41.145588], [-8.610804, 41.145975], [-8.610804, 41.145975], [-8.610066, 41.146488], [-8.610066, 41.146488], [-8.608905, 41.146848], [-8.608905, 41.146848], [-8.608302, 41.147478], [-8.608302, 41.147478], [-8.607807, 41.148243], [-8.607807, 41.148243], [-8.606682, 41.148153], [-8.606682, 41.148153], [-8.606682, 41.148153], [-8.606412, 41.148261], [-8.606412, 41.148261], [-8.604909, 41.14791], [-8.604909, 41.14791], [-8.603649, 41.147604], [-8.603649, 41.147604], [-8.602866, 41.147361], [-8.602866, 41.147361], [-8.602866, 41.147352], [-8.602866, 41.147352], [-8.602857, 41.14737], [-8.602857, 41.14737], [-8.602857, 41.14737]]
[[-8.604828, 41.161113], [-8.604828, 41.160501], [-8.604828, 41.160501], [-8.604441, 41.160402], [-8.602596, 41.159925], [-8.602596, 41.159925], [-8.600913, 41.159367], [-8.59923, 41.158953], [-8.59923, 41.158953], [-8.599122, 41.158944], [-8.599077, 41.158935], [-8.599077, 41.158935], [-8.597916, 41.159106], [-8.596062, 41.159727], [-8.596062, 41.159727], [-8.594127, 41.160366], [-8.592813, 41.160816], [-8.592813, 41.160816], [-8.59257, 41.160897], [-8.591391, 41.16168], [-8.591391, 41.16168], [-8.590248, 41.163084], [-8.589465, 41.163327], [-8.589465, 41.163327], [-8.588529, 41.163345], [-8.58699, 41.163147], [-8.58699, 41.163147], [-8.585532, 41.162931], [-8.585523, 41.162994], [-8.585523, 41.162994]]
